ID	Group	Population_Count
GQ895153	Zang	525.0
GQ895154	Zang	525.0
GQ895155	Zang	525.0
GQ895156	Zang	525.0
GQ895157	Zang	525.0
GQ895158	Zang	525.0
GQ895159	Zang	525.0
GQ895160	Zang	525.0
GQ895141	Zang	525.0
GQ895142	Zang	525.0
GQ895143	Zang	525.0
GQ895144	Zang	525.0
GQ895145	Zang	525.0
GQ895146	Zang	525.0
GQ895147	Zang	525.0
GQ895148	Zang	525.0
GQ895149	Zang	525.0
GQ895150	Zang	525.0
GQ895151	Zang	525.0
GQ895152	Zang	525.0
GQ895162	Zang	525.0
GQ895163	Zang	525.0
GQ895164	Zang	525.0
GQ895165	Zang	525.0
GQ895166	Zang	525.0
GQ895167	Zang	525.0
GQ895168	Zang	525.0
GQ895169	Zang	525.0
GQ895170	Zang	525.0
GQ895161	Zang	525.0
JF742196	Nepali	21.0
JF742197	Nepali	21.0
JF742198	Nepali	21.0
JF742199	Nepali	21.0
JF742200	Nepali	21.0
JF742201	Nepali	21.0
JF742202	Nepali	21.0
JF742203	Nepali	21.0
JF742204	Nepali	21.0
JF742205	Nepali	21.0
JF742206	Nepali	21.0
JF742207	Nepali	21.0
JF742208	Nepali	21.0
JF742209	Nepali	21.0
JF742210	Nepali	21.0
JF742211	Nepali	21.0
JF742212	Nepali	21.0
JF742213	Nepali	21.0
JF742214	Nepali	21.0
JF742215	Nepali	21.0
JF742216	Nepali	21.0
MLT001	Zang	525.0
MLT002	Zang	525.0
MLT003	Zang	525.0
MLT004	Zang	525.0
MLT005	Zang	525.0
MLT006	Zang	525.0
MLT007	Zang	525.0
MLT008	Zang	525.0
MLT009	Zang	525.0
MLT010	Zang	525.0
MLT011	Zang	525.0
MLT012	Zang	525.0
MLT013	Zang	525.0
MLT014	Zang	525.0
MLT015	Zang	525.0
MLT016	Zang	525.0
MLT017	Zang	525.0
MLT018	Zang	525.0
MLT019	Zang	525.0
MLT020	Zang	525.0
MLT021	Zang	525.0
MLT022	Zang	525.0
MLT023	Zang	525.0
MLT024	Zang	525.0
MLT025	Zang	525.0
MLT026	Zang	525.0
MLT027	Zang	525.0
MLT028	Zang	525.0
MLT029	Zang	525.0
MLT030	Zang	525.0
MLT031	Zang	525.0
MLT032	Zang	525.0
MLT033	Zang	525.0
MLT034	Zang	525.0
MLT035	Zang	525.0
MLT036	Zang	525.0
MLT037	Zang	525.0
MLT038	Zang	525.0
MLT039	Zang	525.0
MLT040	Zang	525.0
MLT041	Zang	525.0
MLT042	Zang	525.0
MLT043	Zang	525.0
MLT044	Zang	525.0
MLT045	Zang	525.0
MLT046	Zang	525.0
MLT047	Zang	525.0
MLT048	Zang	525.0
MLT049	Zang	525.0
MLT050	Zang	525.0
MLT051	Zang	525.0
MLT052	Zang	525.0
MLT053	Zang	525.0
MLT054	Zang	525.0
MLT055	Zang	525.0
MLT056	Zang	525.0
MLT057	Zang	525.0
MLT058	Zang	525.0
MLT059	Zang	525.0
MLT060	Zang	525.0
MLT061	Zang	525.0
MLT062	Zang	525.0
MLT063	Zang	525.0
MLT064	Zang	525.0
MLT065	Zang	525.0
MLT066	Zang	525.0
MLT067	Zang	525.0
MLT068	Zang	525.0
MLT069	Zang	525.0
MLT070	Zang	525.0
MLT071	Zang	525.0
MLT072	Zang	525.0
MLT073	Zang	525.0
MLT074	Zang	525.0
MLT075	Zang	525.0
MLT076	Zang	525.0
MLT077	Zang	525.0
MLT078	Zang	525.0
MLT079	Zang	525.0
MLT080	Zang	525.0
MLT081	Zang	525.0
MLT082	Zang	525.0
MLT083	Zang	525.0
MLT084	Zang	525.0
MLT085	Zang	525.0
MLT086	Zang	525.0
MLT087	Zang	525.0
MLT088	Zang	525.0
MLT089	Zang	525.0
MLT090	Zang	525.0
MLT091	Zang	525.0
MLT092	Zang	525.0
MLT093	Zang	525.0
MLT094	Zang	525.0
MLT095	Zang	525.0
MLT096	Zang	525.0
MLT097	Zang	525.0
MLT098	Zang	525.0
MLT099	Zang	525.0
MLT100	Zang	525.0
MLT101	Zang	525.0
MLT102	Zang	525.0
MLT103	Zang	525.0
MLT104	Zang	525.0
MLT105	Zang	525.0
MLT106	Zang	525.0
MLT107	Zang	525.0
MLT108	Zang	525.0
MLT109	Zang	525.0
MLT110	Zang	525.0
MLT111	Zang	525.0
MLT112	Zang	525.0
MLT113	Zang	525.0
MLT114	Zang	525.0
MLT115	Zang	525.0
MLT116	Zang	525.0
MLT117	Zang	525.0
MLT118	Zang	525.0
MLT119	Zang	525.0
FJ544242	Zang	525.0
FJ544243	Zang	525.0
FJ968775	Zang	525.0
GU014563	Zang	525.0
GU014564	Zang	525.0
FJ544230	Zang	525.0
FJ544231	Zang	525.0
FJ544232	Zang	525.0
FJ544233	Zang	525.0
FJ968772	Zang	525.0
GU014565	Zang	525.0
FJ544235	Zang	525.0
FJ544236	Zang	525.0
FJ544237	Zang	525.0
FJ544238	Zang	525.0
FJ544239	Zang	525.0
FJ544240	Zang	525.0
FJ544241	Zang	525.0
FJ968773	Zang	525.0
FJ968774	Zang	525.0
GU014567	Zang	525.0
FJ544234	Zang	525.0
GWHBEHK01000001	Zang	525.0
HG00759	Dai	122.0
HG00766	Dai	122.0
HG00844	Dai	122.0
HG00851	Dai	122.0
HG00864	Dai	122.0
HG00867	Dai	122.0
HG00879	Dai	122.0
HG00881	Dai	122.0
HG00956	Dai	122.0
HG00978	Dai	122.0
HG00982	Dai	122.0
HG01028	Dai	122.0
HG01029	Dai	122.0
HG01031	Dai	122.0
HG01046	Dai	122.0
HG01794	Dai	122.0
HG01795	Dai	122.0
HG01796	Dai	122.0
HG01797	Dai	122.0
HG01798	Dai	122.0
HG01799	Dai	122.0
HG01800	Dai	122.0
HG01801	Dai	122.0
HG01802	Dai	122.0
HG01804	Dai	122.0
HG01805	Dai	122.0
HG01806	Dai	122.0
HG01807	Dai	122.0
HG01808	Dai	122.0
HG01809	Dai	122.0
HG01810	Dai	122.0
HG01811	Dai	122.0
HG01812	Dai	122.0
HG01813	Dai	122.0
HG01815	Dai	122.0
HG01816	Dai	122.0
HG01817	Dai	122.0
HG02151	Dai	122.0
HG02152	Dai	122.0
HG02153	Dai	122.0
HG02154	Dai	122.0
HG02155	Dai	122.0
HG02156	Dai	122.0
HG02164	Dai	122.0
HG02165	Dai	122.0
HG02166	Dai	122.0
HG02178	Dai	122.0
HG02179	Dai	122.0
HG02180	Dai	122.0
HG02181	Dai	122.0
HG02182	Dai	122.0
HG02184	Dai	122.0
HG02185	Dai	122.0
HG02186	Dai	122.0
HG02187	Dai	122.0
HG02188	Dai	122.0
HG02190	Dai	122.0
HG02250	Dai	122.0
HG02351	Dai	122.0
HG02353	Dai	122.0
HG02355	Dai	122.0
HG02356	Dai	122.0
HG02360	Dai	122.0
HG02364	Dai	122.0
HG02367	Dai	122.0
HG02371	Dai	122.0
HG02373	Dai	122.0
HG02374	Dai	122.0
HG02375	Dai	122.0
HG02379	Dai	122.0
HG02380	Dai	122.0
HG02382	Dai	122.0
HG02383	Dai	122.0
HG02384	Dai	122.0
HG02385	Dai	122.0
HG02386	Dai	122.0
HG02389	Dai	122.0
HG02390	Dai	122.0
HG02391	Dai	122.0
HG02392	Dai	122.0
HG02394	Dai	122.0
HG02395	Dai	122.0
HG02396	Dai	122.0
HG02397	Dai	122.0
HG02398	Dai	122.0
HG02399	Dai	122.0
HG02401	Dai	122.0
HG02402	Dai	122.0
HG02406	Dai	122.0
HG02407	Dai	122.0
HG02408	Dai	122.0
HG02409	Dai	122.0
HG02410	Dai	122.0
MH448947	Gelao	34.0
MH448948	Gelao	34.0
MH448949	Gelao	34.0
MH448950	Gelao	34.0
MH448951	Gelao	34.0
MH448952	Gelao	34.0
MH448953	Gelao	34.0
MH448954	Gelao	34.0
MH448955	Gelao	34.0
MH448956	Gelao	34.0
MH448957	Gelao	34.0
MH448958	Gelao	34.0
MH448959	Gelao	34.0
MH448960	Gelao	34.0
MH448961	Gelao	34.0
MH448962	Gelao	34.0
MH448963	Gelao	34.0
MH448964	Gelao	34.0
MH448965	Gelao	34.0
MH448966	Gelao	34.0
MH448967	Gelao	34.0
MH448968	Gelao	34.0
MH448969	Gelao	34.0
MH448970	Gelao	34.0
MH448971	Gelao	34.0
MH448972	Gelao	34.0
MH448973	Gelao	34.0
MH448974	Gelao	34.0
MH448975	Gelao	34.0
MH448976	Gelao	34.0
MH448977	Gelao	34.0
MH448978	Gelao	34.0
MH448979	Gelao	34.0
MH448980	Gelao	34.0
MH449428	Dong	49.0
MH449429	Dong	49.0
MH449430	Dong	49.0
MH449431	Dong	49.0
MH449432	Dong	49.0
MH449433	Dong	49.0
MH449434	Dong	49.0
MH449435	Dong	49.0
MH449436	Dong	49.0
MH449437	Dong	49.0
MH449438	Dong	49.0
MH449439	Dong	49.0
MH449440	Dong	49.0
MH449441	Dong	49.0
MH449442	Dong	49.0
MH449443	Dong	49.0
MH449444	Dong	49.0
MH449445	Dong	49.0
MH449446	Dong	49.0
MH449447	Dong	49.0
MH449448	Dong	49.0
MH449449	Dong	49.0
MH449450	Dong	49.0
MH449451	Dong	49.0
MH449452	Dong	49.0
MH449453	Dong	49.0
MH449454	Dong	49.0
MH449455	Dong	49.0
MH449456	Dong	49.0
MH449457	Dong	49.0
MH449458	Dong	49.0
MH449459	Dong	49.0
MH449460	Dong	49.0
MH449461	Dong	49.0
MH449462	Dong	49.0
MH449463	Dong	49.0
MH449464	Dong	49.0
MH449465	Dong	49.0
MH449466	Dong	49.0
MH449467	Dong	49.0
MH449468	Dong	49.0
MH449469	Dong	49.0
MH449470	Dong	49.0
MH449471	Dong	49.0
MH449472	Dong	49.0
MH449473	Dong	49.0
MH449474	Dong	49.0
MH449475	Dong	49.0
MH449476	Dai	122.0
MH449477	Dai	122.0
MH449478	Dai	122.0
MH449479	Dai	122.0
MH449480	Dai	122.0
MH449481	Dai	122.0
MH449482	Dai	122.0
MH449483	Dai	122.0
MH449484	Dai	122.0
MH449485	Dai	122.0
MH449486	Dai	122.0
MH449487	Dai	122.0
MH449488	Dai	122.0
MH449489	Dai	122.0
MH449490	Dai	122.0
MH449491	Dai	122.0
MH449492	Dai	122.0
MH449493	Dai	122.0
MH449494	Dai	122.0
MH449495	Dai	122.0
MH449496	Dai	122.0
MH449497	Dai	122.0
MH449498	Dai	122.0
MH449499	Dai	122.0
HGDP01309	Dai	122.0
HGDP01310	Dai	122.0
HGDP01311	Dai	122.0
HGDP01313	Dai	122.0
HGDP01316	Dai	122.0
MG272946	Lue	190.0
MG272947	Lue	190.0
MG272948	Lue	190.0
MG272949	Lue	190.0
MG272950	Lue	190.0
MG272951	Lue	190.0
MG272952	Lue	190.0
MG272953	Lue	190.0
MG272954	Lue	190.0
MG272955	Lue	190.0
MG272956	Lue	190.0
MG272957	Lue	190.0
MG272958	Lue	190.0
MG272959	Lue	190.0
MG272960	Lue	190.0
MG272961	Lue	190.0
MG272962	Lue	190.0
MG272963	Lue	190.0
MG272964	Lue	190.0
MG272965	Lue	190.0
MG272966	Lue	190.0
MG272967	Lue	190.0
MG272968	Lue	190.0
MG272969	Lue	190.0
MG272970	Lue	190.0
MG272971	Lue	190.0
MG272972	Lue	190.0
MG272973	Lue	190.0
MG272974	Lue	190.0
MG272975	Lue	190.0
MG272976	Lue	190.0
MG272977	Lue	190.0
MG272978	Lue	190.0
MG272979	Lue	190.0
MG272980	Lue	190.0
MG272981	Lue	190.0
MG272982	Lue	190.0
MG272983	Lue	190.0
MG272984	Lue	190.0
MG272985	Lue	190.0
MG272986	Lue	190.0
MG272987	Lue	190.0
MG272988	Lue	190.0
MG272989	Lue	190.0
MG272990	Lue	190.0
MG272991	Lue	190.0
MG272992	Lue	190.0
MG272993	Lue	190.0
MG272994	Lue	190.0
MG272995	Lue	190.0
MG272996	Lue	190.0
MG272997	Lue	190.0
MG272998	Lue	190.0
MG272999	Lue	190.0
MG273000	Lue	190.0
MG273001	Lue	190.0
MG273002	Lue	190.0
MG273003	Lue	190.0
MG273004	Lue	190.0
MG273005	Lue	190.0
MG273006	Lue	190.0
MG273007	Lue	190.0
MG273008	Lue	190.0
MG273009	Lue	190.0
MG273010	Lue	190.0
MG273011	Lue	190.0
MG273012	Lue	190.0
MG273013	Lue	190.0
MG273014	Lue	190.0
MG273015	Lue	190.0
MG273016	Lue	190.0
MG273017	Lue	190.0
MG273018	Lue	190.0
MG273019	Lue	190.0
MG273020	Lue	190.0
MG273021	Lue	190.0
MG273022	Lue	190.0
MG273023	Lue	190.0
MG273024	Lue	190.0
MG273025	Lue	190.0
MG273026	Lue	190.0
MG273027	Lue	190.0
MG273028	Lue	190.0
MG273029	Lue	190.0
MG273030	Lue	190.0
MG273031	Lue	190.0
MG273032	Lue	190.0
MG273033	Lue	190.0
MG273034	Lue	190.0
MG273035	Lue	190.0
MG273036	Lue	190.0
MG273037	Lue	190.0
MG273038	Lue	190.0
MG273039	Lue	190.0
MG273040	Lue	190.0
MG273041	Lue	190.0
MG273042	Lue	190.0
MG273043	Lue	190.0
MG273044	Lue	190.0
MG273045	Lue	190.0
MG273046	Lue	190.0
MG273047	Lue	190.0
MG273048	Lue	190.0
MG273049	Lue	190.0
MG273050	Lue	190.0
MG273051	Lue	190.0
MG273052	Lue	190.0
MG273053	Lue	190.0
MG273054	Lue	190.0
MG273055	Lue	190.0
MG273056	Lue	190.0
MG273057	Lue	190.0
MG273058	Lue	190.0
MG273059	Lue	190.0
MG273060	Lue	190.0
MG273061	Lue	190.0
MG273062	Lue	190.0
MG273063	Lue	190.0
MG273064	Lue	190.0
MG273065	Lue	190.0
MG273066	Lue	190.0
MG273067	Lue	190.0
MG273068	Lue	190.0
MG273069	Lue	190.0
MG273070	Lue	190.0
MG273071	Lue	190.0
MG273072	Lue	190.0
MG273073	Lue	190.0
MG273074	Lue	190.0
MG273075	Lue	190.0
MG273076	Lue	190.0
MG273077	Lue	190.0
MG273078	Lue	190.0
MG273079	Lue	190.0
MG273080	Lue	190.0
MG273081	Lue	190.0
MG273082	Lue	190.0
MG273083	Lue	190.0
MG273084	Lue	190.0
MG273085	Lue	190.0
MG273086	Lue	190.0
MG273087	Lue	190.0
MG273088	Lue	190.0
MG273089	Lue	190.0
MG273090	Lue	190.0
MG273091	Lue	190.0
MG273092	Lue	190.0
MG273093	Lue	190.0
MG273094	Lue	190.0
MG273095	Lue	190.0
MG273096	Lue	190.0
MG273097	Lue	190.0
MG273098	Lue	190.0
MG273099	Lue	190.0
MG273100	Lue	190.0
MG273101	Lue	190.0
MG273102	Lue	190.0
MG273103	Lue	190.0
MG273104	Lue	190.0
MG273105	Lue	190.0
MG273106	Lue	190.0
MG273107	Lue	190.0
MG273108	Lue	190.0
MG273109	Lue	190.0
MG273110	Lue	190.0
MG273111	Lue	190.0
MG273112	Lue	190.0
MG273113	Lue	190.0
MG273114	Lue	190.0
MG273115	Lue	190.0
MG273116	Lue	190.0
MG273117	Lue	190.0
MG273118	Lue	190.0
MG273119	Lue	190.0
MG273120	Lue	190.0
MG273121	Lue	190.0
MG273122	Lue	190.0
MG273123	Lue	190.0
MG273124	Lue	190.0
MG273125	Lue	190.0
MG273126	Lue	190.0
MG273127	Lue	190.0
MG273128	Lue	190.0
MG273129	Lue	190.0
MG273130	Lue	190.0
MG273131	Lue	190.0
MG273132	Lue	190.0
MG273133	Lue	190.0
MG273134	Lue	190.0
MG273135	Lue	190.0
MG272576	Central_Thai	210.0
MG272577	Central_Thai	210.0
MG272578	Central_Thai	210.0
MG272579	Central_Thai	210.0
MG272580	Central_Thai	210.0
MG272581	Central_Thai	210.0
MG272582	Central_Thai	210.0
MG272583	Central_Thai	210.0
MG272584	Central_Thai	210.0
MG272585	Central_Thai	210.0
MG272586	Central_Thai	210.0
MG272587	Central_Thai	210.0
MG272588	Central_Thai	210.0
MG272589	Central_Thai	210.0
MG272590	Central_Thai	210.0
MG272591	Central_Thai	210.0
MG272592	Central_Thai	210.0
MG272593	Central_Thai	210.0
MG272594	Central_Thai	210.0
MG272595	Central_Thai	210.0
MG272596	Central_Thai	210.0
MG272597	Central_Thai	210.0
MG272598	Central_Thai	210.0
MG272599	Central_Thai	210.0
MG272600	Central_Thai	210.0
MG272601	Central_Thai	210.0
MG272602	Central_Thai	210.0
MG272603	Central_Thai	210.0
MG272604	Central_Thai	210.0
MG272605	Central_Thai	210.0
MG272606	Central_Thai	210.0
MG272607	Central_Thai	210.0
MG272608	Central_Thai	210.0
MG272609	Central_Thai	210.0
MG272610	Central_Thai	210.0
MG272611	Central_Thai	210.0
MG272612	Central_Thai	210.0
MG272613	Central_Thai	210.0
MG272614	Central_Thai	210.0
MG272615	Central_Thai	210.0
MG272616	Central_Thai	210.0
MG272617	Central_Thai	210.0
MG272618	Central_Thai	210.0
MG272619	Central_Thai	210.0
MG272620	Central_Thai	210.0
MG272621	Central_Thai	210.0
MG272622	Central_Thai	210.0
MG272623	Central_Thai	210.0
MG272624	Central_Thai	210.0
MG272625	Central_Thai	210.0
MG272626	Central_Thai	210.0
MG272627	Central_Thai	210.0
MG272628	Central_Thai	210.0
MG272629	Central_Thai	210.0
MG272630	Central_Thai	210.0
MG272631	Central_Thai	210.0
MG272632	Central_Thai	210.0
MG272633	Central_Thai	210.0
MG272634	Central_Thai	210.0
MG272635	Central_Thai	210.0
MG272636	Central_Thai	210.0
MG272637	Central_Thai	210.0
MG272638	Central_Thai	210.0
MG272639	Central_Thai	210.0
MG272640	Central_Thai	210.0
MG272641	Central_Thai	210.0
MG272642	Central_Thai	210.0
MG272643	Central_Thai	210.0
MG272644	Central_Thai	210.0
MG272645	Central_Thai	210.0
MG272646	Central_Thai	210.0
MG272647	Central_Thai	210.0
MG272648	Central_Thai	210.0
MG272649	Central_Thai	210.0
MG272650	Central_Thai	210.0
MG272651	Central_Thai	210.0
MG272652	Central_Thai	210.0
MG272653	Central_Thai	210.0
MG272654	Central_Thai	210.0
MG272655	Central_Thai	210.0
MG272656	Central_Thai	210.0
MG272657	Central_Thai	210.0
MG272658	Central_Thai	210.0
MG272659	Central_Thai	210.0
MG272660	Central_Thai	210.0
MG272661	Central_Thai	210.0
MG272662	Central_Thai	210.0
MG272663	Central_Thai	210.0
MG272664	Central_Thai	210.0
MG272665	Central_Thai	210.0
MG272666	Central_Thai	210.0
MG272667	Central_Thai	210.0
MG272668	Central_Thai	210.0
MG272669	Central_Thai	210.0
MG272670	Central_Thai	210.0
MG272671	Central_Thai	210.0
MG272672	Central_Thai	210.0
MG272673	Central_Thai	210.0
MG272674	Central_Thai	210.0
MG272675	Central_Thai	210.0
MG272676	Central_Thai	210.0
MG272677	Central_Thai	210.0
MG272678	Central_Thai	210.0
MG272679	Central_Thai	210.0
MG272680	Central_Thai	210.0
MG272681	Central_Thai	210.0
MG272682	Central_Thai	210.0
MG272683	Central_Thai	210.0
MG272684	Central_Thai	210.0
MG272685	Central_Thai	210.0
MG272686	Central_Thai	210.0
MG272687	Central_Thai	210.0
MG272688	Central_Thai	210.0
MG272689	Central_Thai	210.0
MG272690	Central_Thai	210.0
MG272691	Central_Thai	210.0
MG272692	Central_Thai	210.0
MG272693	Central_Thai	210.0
MG272694	Central_Thai	210.0
MG272695	Central_Thai	210.0
MG272696	Central_Thai	210.0
MG272697	Central_Thai	210.0
MG272698	Central_Thai	210.0
MG272699	Central_Thai	210.0
MG272700	Central_Thai	210.0
MG272701	Central_Thai	210.0
MG272702	Central_Thai	210.0
MG272703	Central_Thai	210.0
MG272704	Central_Thai	210.0
MG272705	Central_Thai	210.0
MG272706	Central_Thai	210.0
MG272707	Central_Thai	210.0
MG272708	Central_Thai	210.0
MG272709	Central_Thai	210.0
MG272710	Central_Thai	210.0
MG272711	Central_Thai	210.0
MG272712	Central_Thai	210.0
MG272713	Central_Thai	210.0
MG272714	Central_Thai	210.0
MG272715	Central_Thai	210.0
MG272716	Central_Thai	210.0
MG272717	Central_Thai	210.0
MG272718	Central_Thai	210.0
MG272719	Central_Thai	210.0
MG272720	Central_Thai	210.0
MG272721	Central_Thai	210.0
MG272722	Central_Thai	210.0
MG272723	Central_Thai	210.0
MG272724	Central_Thai	210.0
MG272725	Central_Thai	210.0
MG272726	Central_Thai	210.0
MG272727	Central_Thai	210.0
MG272728	Central_Thai	210.0
MG272729	Central_Thai	210.0
MG272730	Central_Thai	210.0
MG272731	Central_Thai	210.0
MG272732	Central_Thai	210.0
MG272733	Central_Thai	210.0
MG272734	Central_Thai	210.0
MG272735	Central_Thai	210.0
MG272736	Central_Thai	210.0
MG272737	Central_Thai	210.0
MG272738	Central_Thai	210.0
MG272739	Central_Thai	210.0
MG272740	Central_Thai	210.0
MG272741	Central_Thai	210.0
MG272742	Central_Thai	210.0
MG272743	Central_Thai	210.0
MG272744	Central_Thai	210.0
MG272745	Central_Thai	210.0
MG272746	Central_Thai	210.0
MG272747	Central_Thai	210.0
MG272748	Central_Thai	210.0
MG272749	Central_Thai	210.0
MG272750	Central_Thai	210.0
MG272751	Central_Thai	210.0
MG272752	Central_Thai	210.0
MG272753	Central_Thai	210.0
MG272754	Central_Thai	210.0
MG272755	Central_Thai	210.0
MG272756	Central_Thai	210.0
MG272757	Central_Thai	210.0
MG272758	Central_Thai	210.0
MG272759	Central_Thai	210.0
MG272760	Central_Thai	210.0
MG272761	Central_Thai	210.0
MG272762	Central_Thai	210.0
MG272763	Central_Thai	210.0
MG272764	Central_Thai	210.0
MG272765	Central_Thai	210.0
MG272766	Central_Thai	210.0
MG272767	Central_Thai	210.0
MG272768	Central_Thai	210.0
MG272769	Central_Thai	210.0
MG272770	Central_Thai	210.0
MG272771	Central_Thai	210.0
MG272772	Central_Thai	210.0
MG272773	Central_Thai	210.0
MG272774	Central_Thai	210.0
MG272775	Central_Thai	210.0
MG272776	Central_Thai	210.0
MG272777	Central_Thai	210.0
MG272778	Central_Thai	210.0
MG272779	Central_Thai	210.0
MG272780	Central_Thai	210.0
MG272781	Central_Thai	210.0
MG272782	Central_Thai	210.0
MG272783	Central_Thai	210.0
MG272784	Central_Thai	210.0
MG272785	Central_Thai	210.0
PV067297	Southern_Thai	29.0
PV067298	Southern_Thai	29.0
PV067299	Southern_Thai	29.0
PV067300	Southern_Thai	29.0
PV067301	Southern_Thai	29.0
PV067302	Southern_Thai	29.0
PV067303	Southern_Thai	29.0
PV067304	Southern_Thai	29.0
PV067305	Southern_Thai	29.0
PV067306	Southern_Thai	29.0
PV067307	Southern_Thai	29.0
PV067308	Southern_Thai	29.0
PV067309	Southern_Thai	29.0
PV067310	Southern_Thai	29.0
PV067311	Southern_Thai	29.0
PV067312	Southern_Thai	29.0
PV067394	Southern_Thai	29.0
PV067313	Southern_Thai	29.0
PV067314	Southern_Thai	29.0
PV067315	Southern_Thai	29.0
PV067316	Southern_Thai	29.0
PV067317	Southern_Thai	29.0
PV067318	Southern_Thai	29.0
PV067319	Southern_Thai	29.0
PV067320	Southern_Thai	29.0
PV067321	Southern_Thai	29.0
PV067322	Southern_Thai	29.0
PV067323	Southern_Thai	29.0
PV067324	Southern_Thai	29.0
MT419243	Phutai	55.0
MT419244	Phutai	55.0
MT419245	Phutai	55.0
MT419246	Phutai	55.0
MT419247	Phutai	55.0
MT419248	Phutai	55.0
MT419249	Phutai	55.0
MT419250	Phutai	55.0
MT419251	Phutai	55.0
MT419252	Phutai	55.0
MT419253	Phutai	55.0
MT419254	Phutai	55.0
MT419255	Phutai	55.0
MT419256	Phutai	55.0
MT419257	Phutai	55.0
MT419258	Phutai	55.0
MT419259	Phutai	55.0
MT419260	Phutai	55.0
MT419261	Phutai	55.0
MT419262	Phutai	55.0
MT419263	Phutai	55.0
MT419264	Phutai	55.0
MT419265	Phutai	55.0
MT419266	Phutai	55.0
MT419267	Phutai	55.0
MT419268	Phutai	55.0
MT419269	Phutai	55.0
MT419270	Phutai	55.0
MT419271	Phutai	55.0
MT419272	Phutai	55.0
MT419208	Lao	85.0
MT419209	Lao	85.0
MT419210	Lao	85.0
MT419211	Lao	85.0
MT419212	Lao	85.0
MT419213	Lao	85.0
MT419214	Lao	85.0
MT419215	Lao	85.0
MT419216	Lao	85.0
MT419217	Lao	85.0
MT419218	Lao	85.0
MT419219	Lao	85.0
MT419220	Lao	85.0
MT419221	Lao	85.0
MT419222	Lao	85.0
MT419223	Lao	85.0
MT419224	Lao	85.0
MT419225	Lao	85.0
MT419226	Lao	85.0
MT419227	Lao	85.0
MT419228	Lao	85.0
MT419229	Lao	85.0
MT419230	Lao	85.0
MT419231	Lao	85.0
MT419232	Lao	85.0
MT419233	Lao	85.0
MT419234	Lao	85.0
MT419235	Lao	85.0
MT419236	Lao	85.0
MT419237	Lao	85.0
MT419238	Lao	85.0
MT419239	Lao	85.0
MT419240	Lao	85.0
MT419241	Lao	85.0
MT419242	Lao	85.0
MT419273	Shan	52.0
MT419274	Shan	52.0
MT419275	Shan	52.0
MT419276	Shan	52.0
MT419277	Shan	52.0
MT419278	Shan	52.0
MT419279	Shan	52.0
MT419280	Shan	52.0
MT419281	Shan	52.0
MT419282	Shan	52.0
MT419283	Shan	52.0
MT419284	Shan	52.0
MT419285	Shan	52.0
MT419286	Shan	52.0
MT419287	Shan	52.0
MT419288	Shan	52.0
MT419289	Shan	52.0
MT419290	Shan	52.0
MT419291	Shan	52.0
MT419292	Shan	52.0
MT419293	Shan	52.0
MT419294	Shan	52.0
MT419295	Shan	52.0
MT419296	Shan	52.0
MT419297	Shan	52.0
MT419298	Shan	52.0
KX456847	Lao_Isan	100.0
KX456848	Lao_Isan	100.0
KX456849	Lao_Isan	100.0
KX456850	Lao_Isan	100.0
KX456851	Lao_Isan	100.0
KX456852	Lao_Isan	100.0
KX456853	Lao_Isan	100.0
KX456854	Lao_Isan	100.0
KX456855	Lao_Isan	100.0
KX456856	Lao_Isan	100.0
KX456857	Lao_Isan	100.0
KX456858	Lao_Isan	100.0
KX456859	Lao_Isan	100.0
KX456860	Lao_Isan	100.0
KX456861	Lao_Isan	100.0
KX456862	Lao_Isan	100.0
KX456863	Lao_Isan	100.0
KX456864	Lao_Isan	100.0
KX456865	Lao_Isan	100.0
KX456866	Lao_Isan	100.0
KX456867	Lao_Isan	100.0
KX456868	Lao_Isan	100.0
KX456869	Lao_Isan	100.0
KX456870	Lao_Isan	100.0
KX456871	Lao_Isan	100.0
KX456872	Lao_Isan	100.0
KX456873	Lao_Isan	100.0
KX456874	Lao_Isan	100.0
KX456875	Lao_Isan	100.0
KX456876	Lao_Isan	100.0
KX456877	Lao_Isan	100.0
KX456878	Lao_Isan	100.0
KX456879	Lao_Isan	100.0
KX456880	Lao_Isan	100.0
KX456881	Lao_Isan	100.0
KX456882	Lao_Isan	100.0
KX456883	Lao_Isan	100.0
KX456884	Lao_Isan	100.0
KX456885	Lao_Isan	100.0
KX456886	Lao_Isan	100.0
KX456887	Lao_Isan	100.0
KX456888	Lao_Isan	100.0
KX456889	Lao_Isan	100.0
KX456890	Lao_Isan	100.0
KX456891	Lao_Isan	100.0
KX456892	Lao_Isan	100.0
KX456893	Lao_Isan	100.0
KX456894	Lao_Isan	100.0
KX456895	Lao_Isan	100.0
KX456896	Lao_Isan	100.0
KX456897	Lao_Isan	100.0
KX456898	Lao_Isan	100.0
KX456899	Lao_Isan	100.0
KX456900	Lao_Isan	100.0
KX456901	Lao_Isan	100.0
KX456902	Lao_Isan	100.0
KX456903	Lao_Isan	100.0
KX456904	Lao_Isan	100.0
KX456905	Lao_Isan	100.0
KX456906	Lao_Isan	100.0
KX456907	Lao_Isan	100.0
KX456908	Lao_Isan	100.0
KX456909	Lao_Isan	100.0
KX456910	Lao_Isan	100.0
KX456911	Lao_Isan	100.0
KX456912	Lao_Isan	100.0
KX456913	Lao_Isan	100.0
KX456914	Lao_Isan	100.0
